Length, Risk, TravelTime, Paths.x, Paths.y , Fitness, Weights
22.5106,1.162,2.86494,"1;1.33896;1.69731;2.01884;2.31846;2.4496;2.50216;2.63469;2.92576;3.23024;3.32692;3.58493;3.83249;4.12805;4.53875;4.64113;5.09605;5.46807;5.82923;6.30908;6.74904;7.22955;7.56389;7.92547;8.27112;8.54292;9.03959;9.33627;9.74105;10.2051;10.6124;10.9203;11.2984;11.6987;12.1315;12.3593;12.8459;13.3126;13.6072;14.0779;14.1386;14.6198;14.9517;15.2298;15.6624;15.7737;16.1971;16.4603;16.8342;17.322;17.8193;18.2813;18.7647;19.2199;19.6581;20.0294;20.2946;20.5168;20.5869;20.822;21","15;14.9119;14.7051;14.5084;14.1529;13.9945;13.9309;13.7036;13.4575;13.0975;12.9805;12.9264;12.8846;12.8715;12.655;12.6115;12.6699;12.7329;12.8593;12.8092;12.7728;12.7418;12.8323;12.7689;12.7738;12.8665;12.8602;12.8388;12.8786;12.7808;12.6321;12.5921;12.6149;12.5704;12.5764;12.5515;12.5078;12.357;12.31;12.4444;12.4736;12.4918;12.425;12.3396;12.3781;12.4183;12.3671;12.3629;12.3343;12.3513;12.3297;12.5108;12.5783;12.6803;12.7772;13.0017;13.3875;13.7758;14.2025;14.5939;15",2.8123,"0.0666667;0.8;0.133333"
22.1584,1.05054,3.65825,"1;1.19135;1.64501;1.85354;2.32577;2.79433;3.12941;3.49492;3.82019;4.18585;4.58087;4.74879;5.01923;5.41374;5.85405;6.19732;6.44565;6.85434;7.15774;7.58666;7.99322;8.41971;8.71432;9.18847;9.3863;9.71246;10.0708;10.4655;10.5868;11.017;11.3811;11.8237;12.0423;12.4718;12.9588;13.134;13.513;13.9831;14.1993;14.5007;14.9744;15.3453;15.8432;16.2734;16.629;17.0553;17.4404;17.7797;18.0833;18.3902;18.6926;18.9458;19.4099;19.7677;19.9962;20.2119;20.4108;20.5675;20.6832;20.969;21","15;15.0121;14.9165;14.8963;14.765;14.591;14.452;14.4077;14.0505;13.728;13.4279;13.1628;12.9861;12.8345;12.9464;12.9841;12.8964;12.9593;12.8576;12.7194;12.6764;12.5551;12.609;12.6386;12.6921;12.7776;12.8916;12.9768;12.9729;12.7999;12.7592;12.6612;12.6548;12.6828;12.6731;12.6524;12.7313;12.6538;12.7341;12.698;12.8326;12.8735;12.8706;12.9112;12.8982;12.9666;12.9827;12.989;12.8918;12.8418;12.823;12.8973;12.9266;12.9503;13.3368;13.7283;14.0153;14.2211;14.4556;14.8396;15",2.7185,"0.0666667;0.833333;0.1"
22.0601,1.04749,4.1478,"1;1.34043;1.80404;1.95691;2.33587;2.66083;3.01623;3.3433;3.77654;4.04785;4.41096;4.87985;5.24214;5.46115;5.69972;6.0681;6.21618;6.42838;6.80037;7.15978;7.62534;8.0818;8.37637;8.64039;8.83766;9.25334;9.58394;10.026;10.5109;10.8829;11.37;11.5788;11.8708;12.1291;12.5852;13.0231;13.4456;13.6288;14.0822;14.4691;14.8237;15.2418;15.6846;16.1033;16.466;16.6039;16.8755;17.355;17.6735;17.9815;18.3283;18.5416;18.9947;19.461;19.5681;19.8265;19.9854;20.2698;20.5067;20.7544;20.8408;21","15;15.0717;15.0025;14.9915;14.8096;14.711;14.6192;14.2623;14.1708;14.106;13.9405;13.8089;13.5992;13.3483;13.0904;12.9299;12.9598;12.9187;12.8933;12.7336;12.8593;12.9084;12.7262;12.7081;12.7371;12.592;12.5665;12.5743;12.6019;12.6301;12.7167;12.7323;12.6682;12.7838;12.622;12.8009;12.9564;12.9461;12.8598;12.8698;12.8955;12.9235;12.9646;12.8536;12.8967;12.8622;12.8965;12.8449;12.8093;12.8017;12.9263;12.875;12.8734;12.9576;12.9865;13.3569;13.6357;14.0254;14.2948;14.4582;14.7651;15",2.65502,"0.0666667;0.866667;0.0666667"
21.6123,1.03178,4.65264,"1;1.40285;1.79161;1.99199;2.30682;2.65405;2.98863;3.43509;3.91542;4.15575;4.48121;4.85098;5.24885;5.34136;5.78893;5.91415;6.32289;6.48017;6.87871;7.34784;7.66465;8.14888;8.39148;8.70158;8.89153;9.3224;9.82093;10.0142;10.4009;10.8418;11.1989;11.5124;11.7651;12.1083;12.5799;13.0568;13.3715;13.8424;14.0904;14.4681;14.7948;15.0658;15.5385;15.9957;16.4556;16.7834;17.2073;17.3885;17.8127;18.1436;18.4175;18.7303;18.987;19.1652;19.456;19.6901;19.9288;20.1637;20.5202;21","15;15.0484;14.9894;14.9405;14.8327;14.7398;14.6565;14.5263;14.4;14.0355;13.8079;13.5316;13.3371;13.3005;13.1248;12.9988;12.8145;12.7807;12.9096;12.9892;12.9687;12.9439;12.9341;12.8841;12.8941;12.8835;12.9218;12.8834;12.9489;12.9158;12.8186;12.7462;12.7975;12.7055;12.6135;12.6007;12.718;12.7767;12.7708;12.8215;12.8332;12.8243;12.815;12.7111;12.759;12.5679;12.6696;12.7302;12.787;12.9899;13.2818;13.5646;13.7135;13.8551;14.1644;14.2594;14.4666;14.696;14.9026;15",2.52451,"0.0666667;0.9;0.0333333"
22.4763,1.04249,11.2382,"1;1.49997;1.96538;2.46144;2.85576;3.12799;3.52475;3.86266;4.35237;4.76873;4.90768;5.27877;5.50418;5.88915;6.21651;6.7164;7.21628;7.48382;7.98367;8.48256;8.98255;9.36831;9.81079;10.3107;10.7364;11.0981;11.5953;12.0952;12.4655;12.8574;13.1579;13.6439;14.0136;14.2599;14.7085;15.0346;15.2535;15.4652;15.7471;16.2231;16.6176;16.9275;17.2387;17.5824;17.9748;18.3545;18.6575;19.0484;19.5265;19.7553;20.0789;20.5568;21","15;14.9946;14.8118;14.8744;15.1819;15.3379;15.5838;15.6869;15.7505;15.7979;15.6777;15.5232;15.2724;15.3574;15.3154;15.3047;15.2941;14.8716;14.8839;14.9171;14.9204;14.6023;14.8352;14.8425;15.1048;14.7595;14.8119;14.8032;14.4672;14.1566;14.293;14.3813;14.3374;14.406;14.4102;14.2669;14.1352;13.9377;13.6653;13.5599;13.3526;13.5277;13.919;14.251;14.4773;14.742;15.1397;15.2499;15.316;15.3053;15.2836;15.1365;15",2.47141,"0.0666667;0.933333;0"
23.6843,2.40544,2.29529,"1;1.0073;1.07389;1.08051;1.24293;1.36791;1.37567;1.50852;1.82092;2.14349;2.53557;2.91632;3.36333;3.68193;3.88117;4.24785;4.71432;5.17432;5.42531;5.72109;6.11954;6.55835;6.96573;7.45214;7.73511;8.0363;8.31249;8.72073;9.15483;9.65045;10.0392;10.3898;10.7862;11.1659;11.3456;11.8285;12.2292;12.5543;13.0145;13.2793;13.7731;14.0822;14.5377;15.0097;15.3997;15.877;16.2493;16.685;17.1628;17.6356;17.8515;18.2369;18.6491;19.0154;19.424;19.8684;20.3377;20.5903;20.7037;20.8354;20.9986;20.9468;21","15;14.5155;14.046;13.9989;13.5347;13.1845;12.9892;12.9093;12.9698;12.9664;12.8941;12.8022;12.6063;12.4706;12.3319;12.3078;12.1894;12.2461;12.2277;12.1512;12.0637;12.093;12.1168;12.1107;12.096;12.0845;12.052;12.0707;12.1347;12.1185;12.195;12.3024;12.1944;12.2264;12.2371;12.2362;12.3381;12.3974;12.4564;12.4598;12.4511;12.3827;12.3318;12.3606;12.2994;12.3345;12.4441;12.4826;12.4845;12.4631;12.4887;12.4535;12.4439;12.6225;12.7276;12.7872;12.903;13.179;13.63;13.9404;14.3357;14.543;15",4.43419,"0.1;0;0.9"
24.6571,2.24962,2.27066,"1;1.09697;1.21902;1.33197;1.42333;1.50931;1.48321;1.79739;2.14093;2.52497;2.62889;3.12413;3.37876;3.81824;4.29519;4.65633;5.01856;5.41262;5.76298;6.20022;6.41253;6.72165;7.15904;7.46207;7.80227;8.21804;8.68756;8.94897;9.40286;9.88643;10.2149;10.4137;10.814;11.0966;11.5166;11.8603;12.32;12.5405;12.9368;13.3759;13.8322;14.1995;14.5231;14.9843;15.2517;15.749;16.1254;16.3421;16.7653;16.9157;17.2771;17.74;18.2337;18.6371;18.9468;19.2244;19.5713;19.9396;20.4288;20.83;20.8532;20.9724;21.0489;21.1464;21.1368;21.163;21.0545;21","15;14.5425;14.1008;13.6946;13.3034;13.0392;12.6815;12.4606;12.527;12.5016;12.554;12.5124;12.4856;12.4763;12.5098;12.4318;12.4917;12.4221;12.4285;12.4927;12.4721;12.3082;12.3556;12.3379;12.3906;12.3487;12.3992;12.3806;12.4498;12.3744;12.3645;12.3737;12.3278;12.3911;12.2714;12.0149;11.8404;11.9474;12.174;12.2154;12.2863;12.333;12.3552;12.4646;12.494;12.4475;12.5137;12.5488;12.6571;12.7261;12.5751;12.5842;12.5302;12.3991;12.2628;12.3616;12.4031;12.5234;12.6007;12.8149;12.8667;13.1432;13.4872;13.7434;14.1269;14.4217;14.7278;15",4.50861,"0.1;0.0333333;0.866667"
24.0723,1.77952,2.29801,"1;1.16014;1.30518;1.40626;1.53315;1.66665;1.79637;2.19157;2.68776;2.98955;3.40363;3.54414;3.80294;4.28784;4.45303;4.92496;5.30055;5.61806;6.03016;6.3165;6.74603;7.12826;7.41489;7.71253;8.09058;8.31628;8.69816;9.0723;9.28353;9.44114;9.74849;9.93251;10.3807;10.6699;11.1354;11.5969;11.9688;12.3823;12.7608;13.0889;13.4729;13.9585;14.1515;14.6139;15.0781;15.4237;15.8593;16.2654;16.7492;17.1394;17.4705;17.7079;18.158;18.6407;19.1306;19.556;19.8026;20.2597;20.7006;20.8142;20.9277;20.9544;21.0884;21.1028;21.1148;21","15;14.6673;14.3936;14.0361;13.6818;13.2096;12.8996;12.8371;12.7766;12.7819;12.774;12.757;12.772;12.8616;12.9568;12.898;12.8751;12.7371;12.6438;12.6123;12.3791;12.2684;12.3252;12.0947;12.2747;12.0096;11.8153;11.8373;11.806;11.8031;12.058;12.1106;12.2119;12.2546;12.3162;12.4062;12.5232;12.6564;12.7425;12.7419;12.7931;12.7754;12.7768;12.7245;12.6315;12.6406;12.7093;12.7204;12.6623;12.7146;12.8452;12.8617;12.8805;12.7544;12.8407;12.9196;12.9587;12.9618;12.9796;12.9785;13.3981;13.4752;13.9382;14.1691;14.5786;15",4.44088,"0.1;0.0666667;0.833333"
23.184,1.52799,2.47543,"1;1.33704;1.59325;1.66756;1.87038;2.04838;2.14768;2.414;2.86125;3.27162;3.47185;3.90835;4.3289;4.66621;5.13407;5.58165;5.9324;6.40518;6.69205;7.05424;7.35236;7.76038;8.18499;8.43926;8.85382;9.24216;9.52408;9.98359;10.4744;10.715;10.9685;11.2925;11.6705;11.969;12.3852;12.7495;13.1409;13.5775;13.811;14.1042;14.5988;15.0863;15.3734;15.8435;16.1526;16.6153;17.0273;17.2576;17.6611;18.1055;18.4406;18.841;19.2149;19.5315;19.8336;20.1837;20.1535;20.3253;20.4911;20.6335;20.867;21","15;14.6307;14.2139;13.9547;13.5334;13.097;12.7699;12.702;12.629;12.562;12.5476;12.6051;12.6658;12.7322;12.7293;12.5846;12.5751;12.6475;12.6715;12.6594;12.6772;12.5661;12.6005;12.5877;12.5736;12.338;12.2965;12.3452;12.408;12.334;12.3252;12.2965;12.2991;12.2962;12.2516;12.3614;12.3209;12.292;12.2462;12.2293;12.2902;12.3814;12.4117;12.4629;12.5172;12.6085;12.6858;12.6491;12.7862;12.7812;12.8626;12.917;12.9062;12.8449;12.7878;13.0112;13.4532;13.71;14.0552;14.4508;14.5889;15",4.45155,"0.1;0.1;0.8"
23.8249,1.57079,2.36384,"1;1.15605;1.42321;1.48625;1.68695;1.85008;2.05222;2.16378;2.40297;2.86901;3.19835;3.67478;4.05674;4.26776;4.56954;4.77327;5.1274;5.51409;5.92193;6.32197;6.65032;7.04154;7.3723;7.79643;8.08207;8.37782;8.78715;9.22888;9.62828;10.0113;10.2404;10.7357;11.0515;11.4357;11.8521;12.2887;12.498;12.7214;13.1523;13.6344;14.0538;14.3684;14.7022;15.0461;15.4594;15.9442;16.4079;16.7999;17.2108;17.6267;17.8656;18.248;18.4005;18.8001;19.1734;19.3065;19.7918;20.1373;20.4626;20.7888;20.9689;20.9991;21.0781;21.0794;21.0315;21.0088;21","15;14.6944;14.3801;14.2145;13.954;13.522;13.1051;12.8654;12.7921;12.7518;12.7226;12.6596;12.6643;12.6756;12.6426;12.6196;12.6232;12.7191;12.9136;12.9404;12.9423;12.8856;12.8927;12.8703;12.853;12.8088;12.5738;12.6137;12.6149;12.7487;12.711;12.6472;12.6709;12.7289;12.6653;12.6785;12.6446;12.5285;12.415;12.3775;12.526;12.6034;12.5752;12.4853;12.3207;12.3982;12.5026;12.5393;12.638;12.7436;12.7845;12.9039;12.8959;12.8639;12.7889;12.757;12.7566;12.6476;12.7299;12.9086;12.9386;13.4015;13.8429;14.2184;14.6122;15.0103;15",4.40421,"0.1;0.133333;0.766667"
23.7414,1.72246,2.28673,"1;1.27424;1.46248;1.56516;1.60576;1.74821;1.80517;2.2361;2.70796;2.88215;3.36262;3.47512;3.92805;4.36635;4.69108;5.086;5.5179;6.00623;6.22951;6.50989;6.97107;7.39484;7.60223;8.08578;8.56477;8.95014;9.42735;9.89605;10.297;10.7858;11.2417;11.6897;12.1355;12.6057;13.034;13.2555;13.7244;14.1104;14.4324;14.7518;15.2206;15.718;16.1452;16.5018;16.6754;17.1407;17.4368;17.845;18.1727;18.59;19.0331;19.4322;19.8437;20.2448;20.7033;20.7325;20.7551;20.7772;20.8356;20.8873;21","15;14.5819;14.1566;13.6945;13.411;12.9647;12.9251;12.8351;12.8153;12.795;12.7073;12.7728;12.7883;12.7087;12.7342;12.9045;12.8285;12.798;12.8167;12.584;12.5889;12.6134;12.4724;12.4609;12.5098;12.4215;12.2834;12.233;12.2055;12.2347;12.2366;12.2425;12.1122;12.014;12.1544;12.1281;12.1395;12.3388;12.359;12.4211;12.3159;12.2907;12.3967;12.3844;12.4006;12.4567;12.4039;12.5407;12.5277;12.7404;12.8085;12.8744;12.9399;12.905;12.9331;13.3013;13.5202;13.7835;14.249;14.5972;15",4.33816,"0.1;0.166667;0.733333"
23.6557,1.64385,2.33763,"1;1.27706;1.44817;1.57895;1.77964;1.83771;1.89388;2.07461;2.29286;2.72683;2.98141;3.33512;3.81548;4.24972;4.55808;5.05065;5.40212;5.70324;6.01261;6.27129;6.67598;7.11392;7.41719;7.83741;8.07518;8.41983;8.81169;9.25964;9.42101;9.85382;10.3181;10.7787;11.1719;11.4504;11.9004;12.3943;12.5687;12.9702;13.1341;13.5162;13.8741;14.3246;14.6616;14.9811;15.474;15.9232;16.2142;16.5701;16.9811;17.2676;17.6955;18.0462;18.5156;18.8348;19.1503;19.4396;19.8713;20.2878;20.5314;20.6233;20.7175;20.8335;20.9538;20.9816;21","15;14.5838;14.3037;14.0446;13.6548;13.4781;12.9883;12.7169;12.5293;12.4484;12.377;12.1958;12.1513;12.1161;12.0683;12.0651;12.0697;12.0122;12.088;12.1046;12.1215;12.1707;12.2871;12.3825;12.2336;12.1644;12.1043;12.2071;12.2209;12.143;12.2515;12.4006;12.5523;12.5894;12.4278;12.4999;12.5493;12.4448;12.4236;12.45;12.4817;12.5636;12.5651;12.5945;12.5267;12.4838;12.4589;12.3969;12.2545;12.2314;12.2535;12.255;12.3035;12.3672;12.4452;12.5068;12.6665;12.8585;12.9882;13.3006;13.7266;14.0341;14.4464;14.641;15",4.33069,"0.1;0.2;0.7"
23.3873,1.58411,2.4153,"1;1.31035;1.43516;1.5576;1.79165;1.79132;1.96935;2.45989;2.85978;3.26911;3.53957;3.98415;4.2463;4.55202;5.01217;5.45349;5.8921;6.07488;6.41096;6.82807;7.11518;7.47008;7.76921;8.11951;8.53431;8.91612;9.40195;9.66215;10.0404;10.4252;10.6772;10.7962;11.2087;11.3494;11.7274;12.0861;12.5515;12.9126;13.3658;13.8208;13.9751;14.3416;14.7842;14.9785;15.2652;15.7489;16.0991;16.2096;16.6415;16.9512;17.3238;17.6131;17.9512;18.4157;18.8764;19.3095;19.7488;20.1932;20.2671;20.4101;20.5296;20.7648;20.8855;21","15;14.6661;14.2905;13.9799;13.6228;13.2771;12.9744;12.9033;12.7898;12.8001;12.8093;12.7436;12.7458;12.7674;12.6723;12.5765;12.46;12.4421;12.4029;12.3539;12.2281;12.2935;12.2262;12.298;12.2567;12.291;12.1963;12.1568;12.0312;11.973;12.0744;12.1868;12.2665;12.2272;12.2852;12.454;12.422;12.4168;12.5549;12.7115;12.7696;12.7049;12.5456;12.4851;12.3402;12.3208;12.2992;12.3215;12.432;12.5116;12.6828;12.8735;12.8206;12.8335;12.7131;12.7695;12.7128;12.9279;13.4145;13.7924;14.001;14.3939;14.6726;15",4.31855,"0.1;0.233333;0.666667"
23.011,1.42312,2.51077,"1;1.36537;1.61578;1.75334;1.98714;2.17158;2.37462;2.58793;3.0152;3.26508;3.59538;3.70296;4.19443;4.64719;5.05299;5.54292;5.91395;6.29116;6.78417;7.0504;7.40841;7.61491;8.05827;8.30084;8.64632;8.84573;9.27872;9.67251;10.0653;10.3133;10.7638;10.9507;11.426;11.7972;12.1629;12.4229;12.8933;13.3521;13.5766;13.883;14.1841;14.5534;14.9958;15.3462;15.7726;16.2258;16.6215;17.0399;17.2108;17.6083;17.8256;18.162;18.4764;18.7967;19.124;19.5754;19.7175;20.09;20.1644;20.1761;20.3435;20.5412;20.8079;21","15;14.6994;14.4109;13.9719;13.6409;13.2334;12.7992;12.7454;12.6957;12.5627;12.6392;12.632;12.5617;12.4621;12.3584;12.3941;12.4868;12.5521;12.5747;12.5679;12.5075;12.4188;12.3918;12.4266;12.4044;12.4533;12.2499;12.2093;12.2602;12.2516;12.3736;12.4161;12.554;12.4817;12.5841;12.5937;12.5216;12.6283;12.6399;12.6578;12.7063;12.7694;12.7828;12.7445;12.6911;12.5932;12.5383;12.4809;12.4581;12.4089;12.424;12.4258;12.455;12.5133;12.6192;12.7888;12.8655;12.9714;13.3532;13.5315;13.9639;14.2699;14.6769;15",4.27075,"0.1;0.266667;0.633333"
23.037,1.51564,2.4379,"1;1.11553;1.21799;1.55702;1.72241;1.93417;2.02798;2.20143;2.58313;2.90382;3.30499;3.62202;3.98043;4.21923;4.50491;4.70642;5.20102;5.46156;5.8919;6.30164;6.53639;6.85386;7.07215;7.37755;7.85932;8.26478;8.64753;9.07752;9.56397;9.9793;10.3838;10.8165;10.9129;11.3414;11.697;12.0188;12.4221;12.9012;13.3443;13.6619;14.0109;14.2397;14.5392;14.8186;15.2108;15.3971;15.7397;16.1103;16.2765;16.7492;16.8903;17.3753;17.5954;17.9756;18.2224;18.491;18.9326;19.2515;19.3775;19.8477;20.2014;20.3179;20.4846;20.5518;20.6251;20.7803;20.8879;21","15;14.827;14.618;14.2664;14.0533;13.6747;13.2157;12.8666;12.8024;12.8143;12.7408;12.5981;12.6466;12.6141;12.5174;12.3808;12.4064;12.502;12.4783;12.384;12.313;12.3586;12.3706;12.3892;12.3992;12.3955;12.4442;12.4812;12.5412;12.5456;12.5554;12.6793;12.6493;12.5746;12.5285;12.4604;12.5179;12.5254;12.5082;12.389;12.425;12.4282;12.4106;12.4595;12.5362;12.5053;12.5037;12.5119;12.5093;12.5203;12.5099;12.5483;12.5442;12.5878;12.6556;12.6973;12.6779;12.9043;12.9809;12.9866;12.9702;13.2909;13.761;14.0934;14.2464;14.652;14.8332;15",4.22113,"0.1;0.3;0.6"
22.8861,1.35263,2.60851,"1;1.173;1.57339;1.74566;2.01339;2.31052;2.42094;2.60306;2.86708;3.11221;3.55709;4.03617;4.47843;4.86188;5.35173;5.54302;5.86528;6.17315;6.43652;6.91167;7.31659;7.7996;8.13312;8.50796;8.69137;9.06039;9.40332;9.8673;10.0469;10.4564;10.95;11.2401;11.5508;12.0209;12.3889;12.8312;13.2717;13.6457;14.0446;14.51;14.9546;15.4144;15.8156;16.2419;16.5484;17.0227;17.4492;17.8756;18.2047;18.5465;18.8598;19.2783;19.7295;20.0996;20.2105;20.4106;20.6592;20.8973;21","15;14.8192;14.6216;14.1553;13.8269;13.5552;13.3182;12.973;12.7758;12.704;12.4757;12.3826;12.408;12.3747;12.3274;12.2983;12.2412;12.2862;12.312;12.3124;12.3245;12.3742;12.3578;12.3741;12.3868;12.4594;12.4571;12.624;12.6619;12.7206;12.6619;12.5807;12.4872;12.4269;12.5099;12.6273;12.6642;12.4793;12.4533;12.4454;12.4459;12.5312;12.3941;12.3737;12.5127;12.5503;12.6401;12.5599;12.5608;12.6498;12.7167;12.6812;12.7903;12.9517;13.4091;13.6974;14.1154;14.553;15",4.21765,"0.1;0.333333;0.566667"
22.9008,1.33006,2.51804,"1;1.28426;1.59684;1.65254;1.92877;2.03214;2.21125;2.40708;2.49669;2.94631;3.3162;3.56233;3.94605;4.32462;4.78031;5.10923;5.32911;5.71717;6.07879;6.4407;6.72416;7.08472;7.56225;7.67984;8.06996;8.35436;8.8368;9.21181;9.65153;9.94639;10.2037;10.557;11.0527;11.3814;11.8052;12.2379;12.5605;12.849;13.1403;13.5723;14.0272;14.4789;14.7672;14.873;15.3426;15.607;16.0579;16.4851;16.8543;17.3084;17.7012;18.193;18.6644;19.0854;19.5006;19.732;20.0064;20.2783;20.3168;20.4851;20.5792;20.6783;20.8409;20.9744;21","15;14.8179;14.4732;14.3865;14.0443;13.8793;13.6091;13.2022;12.9265;12.7705;12.6728;12.6166;12.5496;12.5073;12.5214;12.4659;12.4803;12.4982;12.5126;12.3921;12.2736;12.2382;12.2488;12.2468;12.2988;12.2287;12.2544;12.1923;12.1872;12.1477;12.105;12.1028;12.1552;12.2032;12.3078;12.4138;12.411;12.3982;12.3569;12.3332;12.4982;12.6532;12.6801;12.7127;12.6232;12.7405;12.6733;12.6532;12.59;12.5371;12.4965;12.5543;12.5217;12.6476;12.8178;12.9285;12.9608;12.9891;13.3622;13.714;13.9115;14.2567;14.5943;14.9217;15",4.12073,"0.1;0.366667;0.533333"
22.8269,1.28394,2.62121,"1;1.39691;1.40215;1.73532;2.04603;2.26591;2.43643;2.59871;2.76455;3.06491;3.44523;3.65203;3.98291;4.37816;4.74205;5.17639;5.49486;5.9121;6.15444;6.43534;6.8911;7.36785;7.81392;8.02316;8.48452;8.93437;8.99875;9.45809;9.81374;10.3097;10.6816;11.1171;11.5308;11.8384;12.0977;12.4684;12.738;13.1225;13.3747;13.8174;14.2436;14.7321;15.0862;15.5338;15.9917;16.2215;16.463;16.784;17.1336;17.3449;17.789;18.0998;18.4778;18.6586;19.1197;19.3757;19.6388;19.9491;20.3814;20.4543;20.7354;20.7391;20.8985;20.986;21.1017;21","15;14.7021;14.6938;14.3229;14.0265;13.7132;13.4462;13.2658;12.9258;12.9266;12.8781;12.7918;12.792;12.7747;12.8459;12.7276;12.6988;12.7072;12.6399;12.675;12.7694;12.8182;12.9092;12.9355;12.9446;12.9494;12.9717;12.9478;12.9632;12.9726;12.9813;12.9468;12.9189;12.8961;12.7865;12.776;12.7838;12.7984;12.8106;12.8927;12.898;12.9027;12.7956;12.6768;12.7016;12.704;12.7256;12.7712;12.8384;12.824;12.7959;12.8085;12.8762;12.9;12.863;12.8681;12.8646;12.8553;12.9366;13.2792;13.5701;13.8328;14.1933;14.3761;14.769;15",4.10687,"0.1;0.4;0.5"
21.7907,1.16502,10.8953,"1;1.38259;1.71187;2.20979;2.68469;3.17963;3.67678;4.16282;4.66276;4.94438;5.39076;5.8588;6.26232;6.66814;7.14722;7.58634;8.0863;8.34184;8.81093;9.3108;9.54986;9.90437;10.3711;10.5316;10.9755;11.4755;11.9446;12.0522;12.5064;12.7088;13.027;13.5252;14.024;14.3696;14.8307;15.3195;15.6501;16.0791;16.579;16.8267;17.293;17.6092;18.0995;18.583;19.009;19.4613;19.8674;20.1555;20.5217;20.8996;21","15;15.3219;15.6982;15.6526;15.4962;15.4252;15.3719;15.2545;15.247;14.8569;14.9257;14.7498;15.045;14.753;14.6099;14.849;14.8546;14.9352;15.0248;15.0132;15.0983;15.0398;15.1381;15.04;14.9416;14.9446;15.1177;15.1551;15.3459;15.359;15.3953;15.437;15.4722;15.3896;15.3678;15.3134;15.362;15.1051;15.0944;14.6601;14.4798;14.2677;14.2359;14.3633;14.3042;14.2519;14.2332;14.215;14.5554;14.8828;15",7.76841,"0.1;0.433333;0.466667"
22.7438,1.27435,2.66737,"1;1.19735;1.509;1.73767;2.07706;2.3698;2.46915;2.77967;2.91817;3.4063;3.77544;4.13105;4.35418;4.72712;5.0071;5.48818;5.90345;6.3316;6.53497;7.00835;7.23318;7.5684;8.03298;8.45058;8.56716;9.01966;9.31255;9.60048;10.0613;10.5475;11.0188;11.1792;11.5578;11.972;12.3537;12.7084;13.1231;13.4962;13.7985;13.8131;14.3083;14.5487;14.9163;15.1971;15.6254;16.0222;16.3849;16.848;17.139;17.4594;17.8929;18.2446;18.4522;18.8666;19.2292;19.6387;20.1028;20.3556;20.4565;20.6599;20.8153;20.8907;21","15;15.0008;14.6593;14.3818;14.0793;13.8267;13.4007;13.0578;12.972;12.9529;12.8785;12.8988;12.8771;12.7159;12.5853;12.5649;12.4329;12.2864;12.2476;12.2657;12.2794;12.2971;12.3642;12.351;12.3082;12.3064;12.3208;12.2647;12.3053;12.2978;12.2698;12.2251;12.2685;12.2846;12.2958;12.3258;12.3333;12.2519;12.2178;12.2222;12.1977;12.2587;12.299;12.3131;12.3178;12.3282;12.3664;12.3832;12.3378;12.3497;12.4809;12.5438;12.5492;12.6286;12.647;12.7506;12.917;12.9947;13.3335;13.7733;14.2192;14.6594;15",4.02494,"0.1;0.466667;0.433333"
22.86,1.39228,2.48932,"1;1.32882;1.63175;1.79922;1.89387;2.06852;2.2454;2.31798;2.64938;2.94818;3.40381;3.54976;3.95773;4.31709;4.5442;4.85121;5.31387;5.7395;5.98013;6.48012;6.94812;7.17659;7.65672;8.12579;8.26991;8.76552;9.19648;9.4887;9.90407;10.4003;10.7724;10.9429;11.3907;11.6236;12.0935;12.532;12.992;13.3658;13.7822;13.8791;14.2851;14.627;14.903;15.2678;15.5202;15.9987;16.4229;16.7225;17.1677;17.3711;17.8058;18.1611;18.4082;18.8026;19.2919;19.7325;20.1411;20.2071;20.3719;20.4621;20.5104;20.6303;20.7787;20.9745;21","15;14.7324;14.3586;14.0647;13.901;13.5389;13.0864;12.9527;12.7536;12.752;12.8269;12.7665;12.6687;12.6264;12.6061;12.6641;12.7029;12.8312;12.8378;12.8351;12.8751;12.8882;12.8321;12.8551;12.85;12.7839;12.6978;12.6511;12.5771;12.559;12.5865;12.6032;12.5345;12.5632;12.6704;12.4622;12.3369;12.2928;12.2954;12.306;12.33;12.3335;12.3231;12.3364;12.3662;12.4313;12.4245;12.4279;12.5294;12.6213;12.5948;12.585;12.6277;12.7627;12.7921;12.8171;12.9526;13.2264;13.5794;13.8369;14.1303;14.3731;14.6828;14.9795;15",3.97787,"0.1;0.5;0.4"
